groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules,leafsAlgorithm,leafsNumBitmaps,leafsNumNodesPerBitmap,leafsRedundancyPerBitmap,leafsNumRules,unicastTraffic,multicastTraffic,baseeratTraffic,overlayTrafficCorrected,unicastTraffic64B,multicastTraffic64B,baseeratTraffic64B,overlayTrafficCorrected64B,unicastTraffic512B,multicastTraffic512B,baseeratTraffic512B,overlayTrafficCorrected512B,unicastTraffic1500B,multicastTraffic1500B,baseeratTraffic1500B,overlayTrafficCorrected1500B
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,2366648910,412834136,447962466,819677476,269797975740,47063091504,52349368571.125,93443232264,1330056687420,232012784432,253036553339.125,460658741512,3668305810500,639892910800,695623469747.125,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,2366648910,412834136,412834136,819677476,269797975740,47063091504,48301315373.125,93443232264,1330056687420,232012784432,233251008301.125,460658741512,3668305810500,639892910800,641131134669.125,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,2366648910,412834136,440930286,819677476,269797975740,47063091504,51582392529.0,93443232264,1330056687420,232012784432,249119160657.0,460658741512,3668305810500,639892910800,684758283225.0,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,2366648910,412834136,415010216,819677476,269797975740,47063091504,48587832411.0,93443232264,1330056687420,232012784432,234512409179.0,460658741512,3668305810500,639892910800,644542502587.0,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,2366648910,412834136,438566073,819677476,269797975740,47063091504,51352982388.375,93443232264,1330056687420,232012784432,247830583092.375,460658741512,3668305810500,639892910800,681133863216.375,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,2366648910,412834136,421288200,819677476,269797975740,47063091504,49347035640.375,93443232264,1330056687420,232012784432,238084149240.375,460658741512,3668305810500,639892910800,654316890840.375,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,2366648910,412834136,418898101,819677476,269797975740,47063091504,49934203347.625,93443232264,1330056687420,232012784432,237600552595.625,460658741512,3668305810500,639892910800,651471876383.625,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,2366648910,412834136,412834136,819677476,269797975740,47063091504,49212169887.625,93443232264,1330056687420,232012784432,234161862815.625,460658741512,3668305810500,639892910800,642041989183.625,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,2366648910,412834136,417629914,819677476,269797975740,47063091504,49835748593.625,93443232264,1330056687420,232012784432,236933950065.625,460658741512,3668305810500,639892910800,649552305097.625,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,2366648910,412834136,415863260,819677476,269797975740,47063091504,49617773345.625,93443232264,1330056687420,232012784432,235924513825.625,460658741512,3668305810500,639892910800,646797414705.625,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,2366648910,412834136,424021091,819677476,269797975740,47063091504,50607800088.0,93443232264,1330056687420,232012784432,240569248856.0,460658741512,3668305810500,639892910800,659502086764.0,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,2366648910,412834136,423854052,819677476,269797975740,47063091504,50582756658.0,93443232264,1330056687420,232012784432,240469371954.0,460658741512,3668305810500,639892910800,659237175330.0,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,2366648910,412834136,412975390,819677476,269797975740,47063091504,50061830834.75,93443232264,1330056687420,232012784432,235074805554.75,460658741512,3668305810500,639892910800,643094490874.75,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,2366648910,412834136,412834136,819677476,269797975740,47063091504,50040887948.75,93443232264,1330056687420,232012784432,234990580876.75,460658741512,3668305810500,639892910800,642870707244.75,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,2366648910,412834136,415948893,819677476,269797975740,47063091504,50435811587.5,93443232264,1330056687420,232012784432,236780915651.5,460658741512,3668305810500,639892910800,647738421935.5,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,2366648910,412834136,415930743,819677476,269797975740,47063091504,50433243155.5,93443232264,1330056687420,232012784432,236770216019.5,460658741512,3668305810500,639892910800,647709790103.5,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,2366648910,412834136,422494930,819677476,269797975740,47063091504,51212461740.875,93443232264,1330056687420,232012784432,240490190380.875,460658741512,3668305810500,639892910800,657915181220.875,1270500087800
uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,2366648910,412834136,422494930,819677476,269797975740,47063091504,51212461740.875,93443232264,1330056687420,232012784432,240490190380.875,460658741512,3668305810500,639892910800,657915181220.875,1270500087800
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,3505662048,642041549,1838680670,1278092302,399645473472,73192736586,214347340343.25,145702522428,1970182070976,360827350538,1038076280503.25,718287873724,5433776174400,995164400950,2854692782463.25,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,3505662048,642041549,871234828,1278092302,399645473472,73192736586,103844294969.25,145702522428,1970182070976,360827350538,494157497913.25,718287873724,5433776174400,995164400950,1354937507977.25,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,3505662048,642041549,1520253503,1278092302,399645473472,73192736586,178708095394.125,145702522428,1970182070976,360827350538,859781664738.125,718287873724,5433776174400,995164400950,2361792125702.125,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,3505662048,642041549,720596894,1278092302,399645473472,73192736586,87310205002.125,145702522428,1970182070976,360827350538,410137613514.125,718287873724,5433776174400,995164400950,1122087344786.125,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,3505662048,642041549,1427330241,1278092302,399645473472,73192736586,168389633902.375,145702522428,1970182070976,360827350538,807833581870.375,718287873724,5433776174400,995164400950,2218035859978.375,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,3505662048,642041549,720490022,1278092302,399645473472,73192736586,87561830032.375,145702522428,1970182070976,360827350538,410341359888.375,718287873724,5433776174400,995164400950,1122185501624.375,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,3505662048,642041549,1497149319,1278092302,399645473472,73192736586,179650488505.25,145702522428,1970182070976,360827350538,850373383417.25,718287873724,5433776174400,995164400950,2329556910589.25,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,3505662048,642041549,687969697,1278092302,399645473472,73192736586,87159675229.25,145702522428,1970182070976,360827350538,395370099485.25,718287873724,5433776174400,995164400950,1075084160121.25,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,3505662048,642041549,1173428966,1278092302,399645473472,73192736586,143578332117.125,145702522428,1970182070976,360827350538,669274508885.125,718287873724,5433776174400,995164400950,1828622327293.125,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,3505662048,642041549,678130293,1278092302,399645473472,73192736586,86879017287.125,145702522428,1970182070976,360827350538,390681388551.125,718287873724,5433776174400,995164400950,1060674118035.125,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,3505662048,642041549,1067398647,1278092302,399645473472,73192736586,131926345886.875,145702522428,1970182070976,360827350538,610120939742.875,718287873724,5433776174400,995164400950,1664710802978.875,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,3505662048,642041549,718697651,1278092302,399645473472,73192736586,91982877500.875,145702522428,1970182070976,360827350538,413959425148.875,718287873724,5433776174400,995164400950,1124032704336.875,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,3505662048,642041549,1209823413,1278092302,399645473472,73192736586,150961025793.0,145702522428,1970182070976,360827350538,692961914817.0,718287873724,5433776174400,995164400950,1888267446861.0,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,3505662048,642041549,646667704,1278092302,399645473472,73192736586,86509126731.0,145702522428,1970182070976,360827350538,376216258123.0,718287873724,5433776174400,995164400950,1015123949675.0,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,3505662048,642041549,984348432,1278092302,399645473472,73192736586,125981909016.75,145702522428,1970182070976,360827350538,566970006552.75,718287873724,5433776174400,995164400950,1539506257368.75,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,3505662048,642041549,668830822,1278092302,399645473472,73192736586,89830654950.75,145702522428,1970182070976,360827350538,389466863206.75,718287873724,5433776174400,995164400950,1050271715342.75,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,3505662048,642041549,908210532,1278092302,399645473472,73192736586,117733439551.875,145702522428,1970182070976,360827350538,524611757887.875,718287873724,5433776174400,995164400950,1421923763503.875,1981043068100
uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,3505662048,642041549,704113063,1278092302,399645473472,73192736586,94333239445.875,145702522428,1970182070976,360827350538,409775891669.875,718287873724,5433776174400,995164400950,1105439597913.875,1981043068100
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,281307492,62118040,85640983,118245284,32069054088,7081456560,10762169898.5,13479962376,158094810504,34910338480,49129330282.5,66453849608,436026612600,96282962000,133742621486.5,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,281307492,62118040,62118433,118245284,32069054088,7081456560,8058686070.5,13479962376,158094810504,34910338480,35887744054.5,66453849608,436026612600,96282962000,97260755858.5,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,281307492,62118040,71626340,118245284,32069054088,7081456560,9276901696.5,13479962376,158094810504,34910338480,41365502016.5,66453849608,436026612600,96282962000,112132325936.5,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,281307492,62118040,71335401,118245284,32069054088,7081456560,9240410578.5,13479962376,158094810504,34910338480,41198670226.5,66453849608,436026612600,96282962000,111678046414.5,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,281307492,62118040,77723710,118245284,32069054088,7081456560,10008052259.125,13479962376,158094810504,34910338480,44828274339.125,66453849608,436026612600,96282962000,121619299819.125,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,281307492,62118040,77723710,118245284,32069054088,7081456560,10008015431.125,13479962376,158094810504,34910338480,44828237511.125,66453849608,436026612600,96282962000,121619262991.125,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,281307492,62118040,62798087,118245284,32069054088,7081456560,8809707610.125,13479962376,158094810504,34910338480,36943250586.125,66453849608,436026612600,96282962000,98987760542.125,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,281307492,62118040,62118433,118245284,32069054088,7081456560,8726596660.125,13479962376,158094810504,34910338480,36555654644.125,66453849608,436026612600,96282962000,97928666448.125,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,281307492,62118040,68220107,118245284,32069054088,7081456560,9518426212.875,13479962376,158094810504,34910338480,40081034148.875,66453849608,436026612600,96282962000,107482499864.875,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,281307492,62118040,68220107,118245284,32069054088,7081456560,9518426212.875,13479962376,158094810504,34910338480,40081034148.875,66453849608,436026612600,96282962000,107482499864.875,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,281307492,62118040,72535809,118245284,32069054088,7081456560,10037790222.125,13479962376,158094810504,34910338480,42533832654.125,66453849608,436026612600,96282962000,114199211946.125,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,281307492,62118040,72535809,118245284,32069054088,7081456560,10037790222.125,13479962376,158094810504,34910338480,42533832654.125,66453849608,436026612600,96282962000,114199211946.125,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,281307492,62118040,62118433,118245284,32069054088,7081456560,9239266898.625,13479962376,158094810504,34910338480,37068324882.625,66453849608,436026612600,96282962000,98441336686.625,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,281307492,62118040,62118433,118245284,32069054088,7081456560,9239266898.625,13479962376,158094810504,34910338480,37068324882.625,66453849608,436026612600,96282962000,98441336686.625,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,281307492,62118040,64129225,118245284,32069054088,7081456560,9505665000.0,13479962376,158094810504,34910338480,38235557800.0,66453849608,436026612600,96282962000,101595232100.0,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,281307492,62118040,64129225,118245284,32069054088,7081456560,9505665000.0,13479962376,158094810504,34910338480,38235557800.0,66453849608,436026612600,96282962000,101595232100.0,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,281307492,62118040,64678390,118245284,32069054088,7081456560,9572049045.625,13479962376,158094810504,34910338480,38547967765.625,66453849608,436026612600,96282962000,102450217085.625,183280190200
wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,281307492,62118040,64678390,118245284,32069054088,7081456560,9572049045.625,13479962376,158094810504,34910338480,38547967765.625,66453849608,436026612600,96282962000,102450217085.625,183280190200
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,338115204,82423328,302156356,158855860,38545133256,9396259392,36495421853.0,18109568040,190020744648,46321910336,171861469341.0,89276993320,524078566200,127756158400,470391949069.0,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,338115204,82423328,82437490,158855860,38545133256,9396259392,11365004993.0,18109568040,190020744648,46321910336,48297000513.0,89276993320,524078566200,127756158400,129745240633.0,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,338115204,82423328,147435609,158855860,38545133256,9396259392,19181569317.125,18109568040,190020744648,46321910336,85232722149.125,89276993320,524078566200,127756158400,230899103841.125,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,338115204,82423328,95989404,158855860,38545133256,9396259392,13279083633.125,18109568040,190020744648,46321910336,56282336625.125,89276993320,524078566200,127756158400,151119867777.125,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,338115204,82423328,141431243,158855860,38545133256,9396259392,18522922427.125,18109568040,190020744648,46321910336,81884119291.125,89276993320,524078566200,127756158400,221618187375.125,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,338115204,82423328,98808091,158855860,38545133256,9396259392,13629373277.125,18109568040,190020744648,46321910336,57895398045.125,89276993320,524078566200,127756158400,155517791953.125,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,338115204,82423328,171488636,158855860,38545133256,9396259392,22987620624.0,18109568040,190020744648,46321910336,99814529552.0,89276993320,524078566200,127756158400,269245301920.0,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,338115204,82423328,82437490,158855860,38545133256,9396259392,12784724652.0,18109568040,190020744648,46321910336,49716720172.0,89276993320,524078566200,127756158400,131164960292.0,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,338115204,82423328,97489323,158855860,38545133256,9396259392,14996036798.375,18109568040,190020744648,46321910336,58671253502.375,89276993320,524078566200,127756158400,154990704626.375,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,338115204,82423328,97489323,158855860,38545133256,9396259392,14996036798.375,18109568040,190020744648,46321910336,58671253502.375,89276993320,524078566200,127756158400,154990704626.375,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,338115204,82423328,103882037,158855860,38545133256,9396259392,15807030117.75,18109568040,190020744648,46321910336,62346182693.75,89276993320,524078566200,127756158400,164981635249.75,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,338115204,82423328,103882037,158855860,38545133256,9396259392,15807030117.75,18109568040,190020744648,46321910336,62346182693.75,89276993320,524078566200,127756158400,164981635249.75,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,338115204,82423328,104970965,158855860,38545133256,9396259392,16583281270.5,18109568040,190020744648,46321910336,63610273590.5,89276993320,524078566200,127756158400,167321587010.5,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,338115204,82423328,82437490,158855860,38545133256,9396259392,13986813970.5,18109568040,190020744648,46321910336,50918809490.5,89276993320,524078566200,127756158400,132367049610.5,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,338115204,82423328,95346994,158855860,38545133256,9396259392,15935720803.625,18109568040,190020744648,46321910336,58651174115.625,89276993320,524078566200,127756158400,152854004187.625,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,338115204,82423328,95346994,158855860,38545133256,9396259392,15935720803.625,18109568040,190020744648,46321910336,58651174115.625,89276993320,524078566200,127756158400,152854004187.625,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,338115204,82423328,99902823,158855860,38545133256,9396259392,16519840065.625,18109568040,190020744648,46321910336,61276304769.625,89276993320,524078566200,127756158400,159980293893.625,246226583000
wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,338115204,82423328,99902823,158855860,38545133256,9396259392,16519840065.625,18109568040,190020744648,46321910336,61276304769.625,89276993320,524078566200,127756158400,159980293893.625,246226583000
