groupsCovered,groupsCoveredWithoutDefaultBitmap,groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules,leafsAlgorithm,leafsNumBitmaps,leafsNumNodesPerBitmap,leafsRedundancyPerBitmap,leafsNumRules
995278,995278,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
995278,995278,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998216,998216,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998216,998216,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
889188,889188,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
889188,889188,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
869463,869458,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
869458,869458,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
778336,777716,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,10000
809216,809034,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
950110,950110,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
996696,996696,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
996696,996696,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998458,998458,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998458,998458,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998500,998500,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998500,998500,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
978715,978715,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
978715,978715,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
777716,777716,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000
875174,875174,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000
875174,875174,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
712922,700897,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
700897,700897,wve,colocate-colocate-uniform,48,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
809506,809506,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
823115,823077,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
823077,823077,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
977194,977194,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
919719,919719,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
998340,998340,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
998340,998340,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998550,998550,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998550,998550,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998550,998550,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998550,998550,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
991483,991483,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
923518,923518,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
745537,741549,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
741549,741549,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
859780,859780,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
859780,859780,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
895206,895206,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
895206,895206,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
912026,912026,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
912026,912026,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
997675,997675,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
997675,997675,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998550,998550,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998550,998550,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
931424,931424,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
931424,931424,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
991483,991483,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
885800,885800,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000
854609,854609,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
996446,996446,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
997698,997698,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
919719,919719,wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
807987,807266,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
854609,854609,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
870879,870879,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
870879,870879,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
770241,770026,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
770026,770026,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
782239,782102,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
782102,782102,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
955647,955647,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
955647,955647,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
996446,996446,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998466,998466,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998466,998466,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
899105,899105,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
899105,899105,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
880818,880818,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
880818,880818,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
997698,997698,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998466,998466,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998466,998466,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998466,998466,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998466,998466,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
981484,981484,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
981484,981484,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
885800,885800,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
702170,698011,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
698011,698011,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
817866,817845,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
817845,817845,wve,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
745482,745482,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
777408,749533,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
749533,749533,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
777057,749552,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
749552,749552,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
885470,885470,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
819492,819387,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
819387,819387,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
777716,759063,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
759063,759063,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
947968,947968,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
947968,947968,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
966331,966331,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
966331,966331,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
732173,732173,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
764843,700040,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
700040,700040,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
862401,862401,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
862401,862401,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
881233,881233,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
881233,881233,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
821451,821331,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000
799590,797844,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
924766,924766,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
969154,969154,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
879878,879878,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
879878,879878,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
712520,712520,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000
780407,774270,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000
774270,774270,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
721413,507306,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
507306,507306,wve,colocate-uniform,uniform,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
665766,554880,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,10000
554880,554880,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,64000
768834,754371,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,10000
754371,754371,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000
797844,797844,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
799446,797866,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
797866,797866,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
782187,775707,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
775707,775707,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
768850,741194,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
741194,741194,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
907313,907313,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
907313,907313,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
924766,924766,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
929739,929739,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
929739,929739,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
862977,862977,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
862977,862977,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
807266,807266,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
970162,970162,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
970162,970162,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
985350,985350,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
985350,985350,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
987502,987502,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
987502,987502,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
918921,918921,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
918921,918921,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
821331,821331,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
666435,533514,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
533514,533514,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
794657,792081,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
792081,792081,wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
751534,751534,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
768258,757016,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
757016,757016,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
767941,757046,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
757046,757046,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
753068,735219,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
735219,735219,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
750025,700077,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
700077,700077,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
764169,751534,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
881798,881798,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
773634,767841,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
881798,881798,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
905946,905946,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
905946,905946,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
910805,910805,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
910805,910805,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
828795,828795,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
828795,828795,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
767841,767841,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
961345,961345,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
961345,961345,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
978006,978006,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
978006,978006,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
981000,981000,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
981000,981000,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
897302,897302,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
897302,897302,wve,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
